document,topic_id,topic_label,topic_proportion
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170331DETMIL.txt,0,Close-range contact near the basket,0.018052057094878254
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,7,Post-play physical contact,0.25697865353037763
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,8,Marginal contact & non-call assessment,0.23234811165845648
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,11,General shooting foul situation,0.21756978653530376
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,9,Guard-driven shot with defensive pressure,0.05500821018062398
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,10,Wing isolation or drive play,0.04515599343185551
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,6,Off-ball or weak-side contact,0.030377668308702793
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,1,Shot attempt with incidental contact,0.030377668308702793
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,0,Close-range contact near the basket,0.030377668308702793
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,5,Screen-related offensive contact,0.025451559934318555
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,4,Drive or shot contested by defender,0.025451559934318555
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,3,Perimeter shot with defender contact,0.025451559934318555
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171208BOSSAS.txt,2,Replay review and ruling outcome,0.025451559934318555
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,8,Marginal contact & non-call assessment,0.29517133956386293
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,7,Post-play physical contact,0.24376947040498442
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,2,Replay review and ruling outcome,0.08021806853582555
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,1,Shot attempt with incidental contact,0.06152647975077882
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,0,Close-range contact near the basket,0.05218068535825546
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,5,Screen-related offensive contact,0.047507788161993775
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,11,General shooting foul situation,0.04283489096573209
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,3,Perimeter shot with defender contact,0.04283489096573209
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,10,Wing isolation or drive play,0.033489096573208726
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,9,Guard-driven shot with defensive pressure,0.033489096573208726
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,6,Off-ball or weak-side contact,0.033489096573208726
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170306HOUSAS.txt,4,Drive or shot contested by defender,0.033489096573208726
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,1,Shot attempt with incidental contact,0.3537794299876084
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,9,Guard-driven shot with defensive pressure,0.2422552664188352
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,8,Marginal contact & non-call assessment,0.16418835192069392
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,5,Screen-related offensive contact,0.04151177199504338
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,0,Close-range contact near the basket,0.04151177199504338
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,6,Off-ball or weak-side contact,0.030359355638166052
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,11,General shooting foul situation,0.02664188351920694
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,10,Wing isolation or drive play,0.022924411400247834
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,3,Perimeter shot with defender contact,0.022924411400247834
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,7,Post-play physical contact,0.019206939281288724
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,4,Drive or shot contested by defender,0.019206939281288724
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171212PHIMIN.txt,2,Replay review and ruling outcome,0.015489467162329617
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,1,Shot attempt with incidental contact,0.2792998477929985
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,7,Post-play physical contact,0.2747336377473364
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,8,Marginal contact & non-call assessment,0.15601217656012176
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,6,Off-ball or weak-side contact,0.05555555555555556
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,2,Replay review and ruling outcome,0.05098934550989346
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,9,Guard-driven shot with defensive pressure,0.03272450532724505
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,4,Drive or shot contested by defender,0.03272450532724505
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,10,Wing isolation or drive play,0.028158295281582955
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,11,General shooting foul situation,0.023592085235920855
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,5,Screen-related offensive contact,0.023592085235920855
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,0,Close-range contact near the basket,0.023592085235920855
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171202MEMCLE.txt,3,Perimeter shot with defender contact,0.019025875190258754
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,1,Shot attempt with incidental contact,0.2915006640106242
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,5,Screen-related offensive contact,0.2556440903054449
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,2,Replay review and ruling outcome,0.11620185922974768
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,8,Marginal contact & non-call assessment,0.09229747675962816
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,7,Post-play physical contact,0.040504648074369196
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,0,Close-range contact near the basket,0.03652058432934927
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,11,General shooting foul situation,0.032536520584329355
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,9,Guard-driven shot with defensive pressure,0.032536520584329355
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,3,Perimeter shot with defender contact,0.032536520584329355
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,10,Wing isolation or drive play,0.02855245683930943
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,4,Drive or shot contested by defender,0.02456839309428951
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170420CLEIND.txt,6,Off-ball or weak-side contact,0.01660026560424967
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,7,Post-play physical contact,0.40307971014492755
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,8,Marginal contact & non-call assessment,0.21286231884057968
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,4,Drive or shot contested by defender,0.04981884057971015
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,3,Perimeter shot with defender contact,0.04981884057971015
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,2,Replay review and ruling outcome,0.04981884057971015
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,11,General shooting foul situation,0.03894927536231884
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,9,Guard-driven shot with defensive pressure,0.03894927536231884
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,1,Shot attempt with incidental contact,0.03894927536231884
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,6,Off-ball or weak-side contact,0.03351449275362319
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,10,Wing isolation or drive play,0.02807971014492754
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,5,Screen-related offensive contact,0.02807971014492754
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180406SACMEM.txt,0,Close-range contact near the basket,0.02807971014492754
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,0,Close-range contact near the basket,0.3984992101105845
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,7,Post-play physical contact,0.19944707740916273
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,8,Marginal contact & non-call assessment,0.1259873617693523
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,2,Replay review and ruling outcome,0.06674565560821485
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,11,General shooting foul situation,0.043048973143759876
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,10,Wing isolation or drive play,0.04067930489731438
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,4,Drive or shot contested by defender,0.035939968404423386
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,1,Shot attempt with incidental contact,0.02646129541864139
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,9,Guard-driven shot with defensive pressure,0.0193522906793049
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,6,Off-ball or weak-side contact,0.0169826224328594
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,5,Screen-related offensive contact,0.014612954186413903
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180212SASUTA.txt,3,Perimeter shot with defender contact,0.012243285939968405
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,9,Guard-driven shot with defensive pressure,0.23390151515151514
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,1,Shot attempt with incidental contact,0.19981060606060605
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,8,Marginal contact & non-call assessment,0.1884469696969697
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,0,Close-range contact near the basket,0.08617424242424243
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,6,Off-ball or weak-side contact,0.05776515151515152
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,11,General shooting foul situation,0.04071969696969697
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,3,Perimeter shot with defender contact,0.04071969696969697
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,10,Wing isolation or drive play,0.03503787878787879
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,5,Screen-related offensive contact,0.03503787878787879
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,7,Post-play physical contact,0.029356060606060608
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,4,Drive or shot contested by defender,0.029356060606060608
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171209PHICLE.txt,2,Replay review and ruling outcome,0.023674242424242428
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,8,Marginal contact & non-call assessment,0.413768115942029
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,7,Post-play physical contact,0.22681159420289854
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,2,Replay review and ruling outcome,0.06594202898550725
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,5,Screen-related offensive contact,0.04855072463768116
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,0,Close-range contact near the basket,0.03985507246376812
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,3,Perimeter shot with defender contact,0.0355072463768116
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,11,General shooting foul situation,0.031159420289855074
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,4,Drive or shot contested by defender,0.031159420289855074
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,1,Shot attempt with incidental contact,0.031159420289855074
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,9,Guard-driven shot with defensive pressure,0.026811594202898553
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,6,Off-ball or weak-side contact,0.026811594202898553
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171018HOUSAC.txt,10,Wing isolation or drive play,0.02246376811594203
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,1,Shot attempt with incidental contact,0.28457059679767105
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,2,Replay review and ruling outcome,0.23653566229985443
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,0,Close-range contact near the basket,0.10553129548762737
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,4,Drive or shot contested by defender,0.09243085880640467
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,3,Perimeter shot with defender contact,0.06186317321688501
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,11,General shooting foul situation,0.04439592430858807
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,6,Off-ball or weak-side contact,0.04439592430858807
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,9,Guard-driven shot with defensive pressure,0.0356622998544396
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,8,Marginal contact & non-call assessment,0.026928675400291122
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,7,Post-play physical contact,0.026928675400291122
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,5,Screen-related offensive contact,0.022561863173216887
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415WASCLE.txt,10,Wing isolation or drive play,0.01819505094614265
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,1,Shot attempt with incidental contact,0.45377867746288797
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,2,Replay review and ruling outcome,0.23110661268556007
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,0,Close-range contact near the basket,0.06916329284750337
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,11,General shooting foul situation,0.050944669365722
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,7,Post-play physical contact,0.04082321187584346
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,3,Perimeter shot with defender contact,0.03475033738191633
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,10,Wing isolation or drive play,0.032726045883940624
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,6,Off-ball or weak-side contact,0.030701754385964914
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,4,Drive or shot contested by defender,0.02462887989203779
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,9,Guard-driven shot with defensive pressure,0.014507422402159244
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,8,Marginal contact & non-call assessment,0.008434547908232119
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160401CLEATL.txt,5,Screen-related offensive contact,0.008434547908232119
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,6,Off-ball or weak-side contact,0.2813163481953291
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,7,Post-play physical contact,0.25583864118895966
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,1,Shot attempt with incidental contact,0.08386411889596604
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,9,Guard-driven shot with defensive pressure,0.06475583864118897
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,3,Perimeter shot with defender contact,0.06475583864118897
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,4,Drive or shot contested by defender,0.052016985138004256
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,5,Screen-related offensive contact,0.04564755838641189
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,11,General shooting foul situation,0.03927813163481954
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,8,Marginal contact & non-call assessment,0.032908704883227176
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,10,Wing isolation or drive play,0.02653927813163482
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,2,Replay review and ruling outcome,0.02653927813163482
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161126MEMMIA.txt,0,Close-range contact near the basket,0.02653927813163482
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,6,Off-ball or weak-side contact,0.2764797507788162
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,0,Close-range contact near the basket,0.20638629283489096
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,1,Shot attempt with incidental contact,0.17834890965732086
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,8,Marginal contact & non-call assessment,0.047507788161993775
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,11,General shooting foul situation,0.04283489096573209
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,9,Guard-driven shot with defensive pressure,0.04283489096573209
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,7,Post-play physical contact,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,5,Screen-related offensive contact,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,4,Drive or shot contested by defender,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,3,Perimeter shot with defender contact,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,2,Replay review and ruling outcome,0.033489096573208726
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151225CLEGSW.txt,10,Wing isolation or drive play,0.019470404984423678
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,10,Wing isolation or drive play,0.2587878787878788
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,7,Post-play physical contact,0.21878787878787878
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,2,Replay review and ruling outcome,0.16060606060606059
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,8,Marginal contact & non-call assessment,0.11333333333333334
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,4,Drive or shot contested by defender,0.05515151515151515
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,9,Guard-driven shot with defensive pressure,0.03696969696969697
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,5,Screen-related offensive contact,0.03696969696969697
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,0,Close-range contact near the basket,0.03696969696969697
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,11,General shooting foul situation,0.022424242424242426
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,1,Shot attempt with incidental contact,0.022424242424242426
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,6,Off-ball or weak-side contact,0.018787878787878787
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20161120TORSAC.txt,3,Perimeter shot with defender contact,0.018787878787878787
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,4,Drive or shot contested by defender,0.6331679073614557
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,8,Marginal contact & non-call assessment,0.1294458229942101
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,0,Close-range contact near the basket,0.04755996691480563
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,10,Wing isolation or drive play,0.030190239867659226
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,1,Shot attempt with incidental contact,0.027708850289495452
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,11,General shooting foul situation,0.02522746071133168
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,6,Off-ball or weak-side contact,0.02274607113316791
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,5,Screen-related offensive contact,0.02274607113316791
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,9,Guard-driven shot with defensive pressure,0.017783291976840365
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,7,Post-play physical contact,0.017783291976840365
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,3,Perimeter shot with defender contact,0.015301902398676593
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180114NOPNYK.txt,2,Replay review and ruling outcome,0.01033912324234905
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,11,General shooting foul situation,0.2764797507788162
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,2,Replay review and ruling outcome,0.1923676012461059
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,1,Shot attempt with incidental contact,0.14096573208722743
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,0,Close-range contact near the basket,0.0942367601246106
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,7,Post-play physical contact,0.05218068535825546
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,9,Guard-driven shot with defensive pressure,0.047507788161993775
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,10,Wing isolation or drive play,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,6,Off-ball or weak-side contact,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,3,Perimeter shot with defender contact,0.03816199376947041
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,4,Drive or shot contested by defender,0.033489096573208726
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,5,Screen-related offensive contact,0.02881619937694704
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160328ATLCHI.txt,8,Marginal contact & non-call assessment,0.019470404984423678
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,5,Screen-related offensive contact,0.31981981981981983
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,2,Replay review and ruling outcome,0.19549549549549547
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,0,Close-range contact near the basket,0.13063063063063063
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,4,Drive or shot contested by defender,0.04954954954954956
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,3,Perimeter shot with defender contact,0.04954954954954956
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,1,Shot attempt with incidental contact,0.04954954954954956
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,11,General shooting foul situation,0.04414414414414415
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,10,Wing isolation or drive play,0.03873873873873874
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,7,Post-play physical contact,0.03873873873873874
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,8,Marginal contact & non-call assessment,0.03333333333333333
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,9,Guard-driven shot with defensive pressure,0.02792792792792793
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160205INDATL.txt,6,Off-ball or weak-side contact,0.022522522522522525
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,7,Post-play physical contact,0.2808535178777393
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,6,Off-ball or weak-side contact,0.2566320645905421
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,8,Marginal contact & non-call assessment,0.12860438292964244
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,4,Drive or shot contested by defender,0.05594002306805075
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,11,General shooting foul situation,0.052479815455594006
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,9,Guard-driven shot with defensive pressure,0.052479815455594006
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,3,Perimeter shot with defender contact,0.03171856978085352
file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180224LALSAC.txt,1,Shot attempt with incidental contact,0.03171856978085352
